day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;838800;AMETHYSTS;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;13950.0
1;838900;STARFRUIT;5026;30;;;;;5031;5;5033;30;;;5028.5;10530.3046875
1;838900;AMETHYSTS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;13950.0
1;839000;STARFRUIT;5027;2;5026;27;;;5033;29;;;;;5030.0;10543.46875
1;839000;AMETHYSTS;9998;9;9996;2;9995;27;10004;2;10005;27;;;10001.0;13952.0
1;839100;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;13952.0
1;839100;STARFRUIT;5026;29;;;;;5031;4;5033;29;;;5028.5;10540.1484375
1;839200;STARFRUIT;5026;26;;;;;5033;26;;;;;5029.5;10544.71875
1;839200;AMETHYSTS;10002;1;9995;26;;;10005;26;;;;;10003.5;13952.0
1;839300;STARFRUIT;5028;26;;;;;5034;2;5035;24;;;5031.0;10568.8125
1;839300;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;13954.0
1;839400;STARFRUIT;5028;24;;;;;5035;24;;;;;5031.5;10578.40625
1;839400;AMETHYSTS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;13954.0
1;839500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;13956.0
1;839500;STARFRUIT;5033;5;5029;4;5028;29;5035;30;;;;;5034.0;10582.0078125
1;839600;STARFRUIT;5028;27;;;;;5035;27;;;;;5031.5;10578.828125
1;839600;AMETHYSTS;9995;27;;;;;10002;10;10005;27;;;9998.5;13956.0
1;839700;STARFRUIT;5028;29;;;;;5035;29;;;;;5031.5;10584.9375
1;839700;AMETHYSTS;9995;29;;;;;9998;12;10005;29;;;9996.5;13956.0
1;839800;STARFRUIT;5028;27;;;;;5035;27;;;;;5031.5;10580.5234375
1;839800;AMETHYSTS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;13956.0
1;839900;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;13956.0
1;839900;STARFRUIT;5029;1;5028;28;;;5033;8;5035;29;;;5031.0;10602.2578125
1;840000;STARFRUIT;5028;28;;;;;5033;4;5035;28;;;5030.5;10596.359375
1;840000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;13956.0
1;840100;STARFRUIT;5030;3;5028;2;5027;24;5034;26;;;;;5032.0;10584.546875
1;840100;AMETHYSTS;10000;3;9996;2;9995;24;10004;2;10005;24;;;10002.0;13956.0
1;840200;STARFRUIT;5028;27;;;;;5035;27;;;;;5031.5;10588.390625
1;840200;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;13956.0
1;840300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;13956.0
1;840300;STARFRUIT;5028;1;5027;22;;;5034;23;;;;;5031.0;10584.1953125
1;840400;STARFRUIT;5027;27;;;;;5034;27;;;;;5030.5;10575.984375
1;840400;AMETHYSTS;9995;27;;;;;10002;3;10005;27;;;9998.5;13962.0
1;840500;STARFRUIT;5027;1;5026;24;;;5028;3;5033;26;;;5027.5;10570.640625
1;840500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;13962.0
1;840600;AMETHYSTS;9998;1;9996;1;9995;25;10004;1;10005;25;;;10001.0;13986.0
1;840600;STARFRUIT;5026;26;;;;;5033;26;;;;;5029.5;10561.078125
1;840700;STARFRUIT;5026;20;;;;;5033;20;;;;;5029.5;10560.265625
1;840700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;13986.0
1;840800;STARFRUIT;5026;24;;;;;5033;24;;;;;5029.5;10560.7578125
1;840800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;13986.0
1;840900;STARFRUIT;5026;1;5025;25;;;5032;26;;;;;5029.0;10551.703125
1;840900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;13986.0
1;841000;AMETHYSTS;9996;2;9995;28;;;10002;3;10004;2;10005;28;9999.0;13986.0
1;841000;STARFRUIT;5029;2;5025;30;;;5031;2;5032;28;;;5030.0;10576.62109375
1;841100;STARFRUIT;5025;21;;;;;5032;21;;;;;5028.5;10578.265625
1;841100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;13986.0
1;841200;STARFRUIT;5026;4;5025;23;;;5031;1;5032;22;;;5028.5;10575.125
1;841200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;13986.0
1;841300;STARFRUIT;5025;2;5024;30;;;5031;2;5032;30;;;5028.0;10574.90234375
1;841300;AMETHYSTS;9996;2;9995;30;;;9998;11;10002;3;10004;2;9997.0;13986.0
1;841400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;13986.0
1;841400;STARFRUIT;5025;25;;;;;5032;25;;;;;5028.5;10579.1640625
1;841500;STARFRUIT;5026;6;5025;26;;;5032;28;;;;;5029.0;10581.61328125
1;841500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;13986.0
1;841600;STARFRUIT;5026;4;5025;28;;;5032;28;;;;;5029.0;10576.89453125
1;841600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;13986.0
1;841700;STARFRUIT;5025;24;;;;;5032;24;;;;;5028.5;10581.859375
1;841700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;13986.0
1;841800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;13986.0
1;841800;STARFRUIT;5026;25;;;;;5032;2;5033;23;;;5029.0;10582.203125
1;841900;STARFRUIT;5025;24;;;;;5032;24;;;;;5028.5;10577.6328125
1;841900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;13986.0
1;842000;STARFRUIT;5025;30;;;;;5032;30;;;;;5028.5;10578.78125
1;842000;AMETHYSTS;9998;4;9995;30;;;10005;30;;;;;10001.5;13986.0
1;842100;STARFRUIT;5025;26;;;;;5032;26;;;;;5028.5;10579.04296875
1;842100;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;13986.0
1;842200;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;13988.0
1;842200;STARFRUIT;5025;27;;;;;5032;27;;;;;5028.5;10576.875
1;842300;STARFRUIT;5025;24;;;;;5032;24;;;;;5028.5;10580.01171875
1;842300;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;13988.0
1;842400;STARFRUIT;5026;1;5025;29;;;5030;3;5032;30;;;5028.0;10581.51171875
1;842400;AMETHYSTS;9998;1;9996;1;9995;29;10004;1;10005;29;;;10001.0;13988.0
1;842500;STARFRUIT;5025;32;;;;;5026;8;5032;32;;;5025.5;10580.30859375
1;842500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;13988.0
1;842600;AMETHYSTS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;13988.0
1;842600;STARFRUIT;5030;2;5025;25;;;5032;25;;;;;5031.0;10597.765625
1;842700;STARFRUIT;5025;28;;;;;5031;1;5032;27;;;5028.0;10595.24609375
1;842700;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;13988.0
1;842800;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;13988.0
1;842800;STARFRUIT;5025;1;5024;29;;;5026;2;5031;30;;;5025.5;10592.14453125
1;842900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;13988.0
1;842900;STARFRUIT;5024;28;;;;;5025;4;5029;1;5031;28;5024.5;10587.765625
1;843000;AMETHYSTS;9996;2;9995;25;;;9998;3;10004;2;10005;25;9997.0;13988.0
1;843000;STARFRUIT;5025;1;5024;25;;;5031;27;;;;;5028.0;10610.5859375
1;843100;STARFRUIT;5025;5;5024;27;;;5031;28;;;;;5028.0;10609.7109375
1;843100;AMETHYSTS;9998;8;9996;1;9995;27;10004;1;10005;27;;;10001.0;13988.0
1;843200;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;13988.0
1;843200;STARFRUIT;5024;22;;;;;5031;22;;;;;5027.5;10595.875
1;843300;AMETHYSTS;9996;1;9995;25;;;10000;2;10004;1;10005;25;9998.0;13988.0
1;843300;STARFRUIT;5025;6;5024;26;;;5027;2;5030;1;5031;25;5026.0;10594.765625
1;843400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;13988.0
1;843400;STARFRUIT;5025;2;5024;21;;;5029;3;5031;23;;;5027.0;10609.578125
1;843500;STARFRUIT;5025;30;;;;;5032;30;;;;;5028.5;10613.2890625
1;843500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;13988.0
1;843600;AMETHYSTS;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;13988.0
1;843600;STARFRUIT;5024;28;;;;;5031;29;;;;;5027.5;10607.34375
1;843700;AMETHYSTS;10000;2;9996;1;9995;27;10004;1;10005;27;;;10002.0;13988.0
1;843700;STARFRUIT;5027;1;5025;1;5024;27;5031;28;;;;;5029.0;10609.546875
1;843800;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;13988.0
1;843800;STARFRUIT;5025;1;5024;22;;;5029;3;5031;23;;;5027.0;10610.4296875
1;843900;STARFRUIT;5024;27;;;;;5031;27;;;;;5027.5;10609.734375
1;843900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;13988.0
1;844000;AMETHYSTS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;13988.0
1;844000;STARFRUIT;5025;1;5024;22;;;5031;23;;;;;5028.0;10608.5
1;844100;AMETHYSTS;10002;4;9996;1;9995;27;10004;1;10005;27;;;10003.0;13990.0
1;844100;STARFRUIT;5026;4;5025;28;;;5032;28;;;;;5029.0;10619.375
1;844200;AMETHYSTS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;13998.0
1;844200;STARFRUIT;5025;2;5024;26;;;5031;28;;;;;5028.0;10611.2890625
1;844300;STARFRUIT;5026;2;5025;29;;;5028;5;5030;7;5032;31;5027.0;10627.359375
1;844300;AMETHYSTS;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;14000.0
1;844400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;14000.0
1;844400;STARFRUIT;5027;1;5026;27;;;5033;27;;;;;5030.0;10644.1171875
1;844500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;14000.0
1;844500;STARFRUIT;5026;25;;;;;5033;25;;;;;5029.5;10642.4375
1;844600;AMETHYSTS;9998;8;9996;2;9995;25;10004;2;10005;25;;;10001.0;14000.0
1;844600;STARFRUIT;5026;27;;;;;5033;27;;;;;5029.5;10643.40625
1;844700;STARFRUIT;5027;1;5026;24;;;5031;5;5033;25;;;5029.0;10652.5625
1;844700;AMETHYSTS;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;14003.0
1;844800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;14003.0
1;844800;STARFRUIT;5027;1;5026;24;;;5031;3;5033;25;;;5029.0;10651.7109375
1;844900;AMETHYSTS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;14003.0
1;844900;STARFRUIT;5027;2;5026;29;;;5033;31;;;;;5030.0;10650.0390625
1;845000;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;14003.0
1;845000;STARFRUIT;5027;20;;;;;5034;20;;;;;5030.5;10654.546875
1;845100;STARFRUIT;5027;2;5026;22;;;5033;24;;;;;5030.0;10650.28125
1;845100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;14005.0
1;845200;STARFRUIT;5027;27;;;;;5032;4;5034;27;;;5029.5;10681.3125
1;845200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;14005.0
1;845300;AMETHYSTS;9998;4;9996;1;9995;27;10004;1;10005;27;;;10001.0;14005.0
1;845300;STARFRUIT;5027;28;;;;;5034;28;;;;;5030.5;10675.6328125
1;845400;STARFRUIT;5028;26;;;;;5035;26;;;;;5031.5;10688.75
1;845400;AMETHYSTS;9998;10;9995;26;;;10005;26;;;;;10001.5;14005.0
1;845500;STARFRUIT;5029;3;5028;28;;;5035;30;;;;;5032.0;10690.5390625
1;845500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;14005.0
1;845600;STARFRUIT;5028;25;;;;;5035;25;;;;;5031.5;10687.65234375
1;845600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;14005.0
1;845700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;14005.0
1;845700;STARFRUIT;5029;30;;;;;5036;30;;;;;5032.5;10692.31640625
1;845800;STARFRUIT;5029;22;;;;;5034;3;5036;22;;;5031.5;10712.734375
1;845800;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;14005.0
1;845900;STARFRUIT;5029;26;;;;;5034;5;5036;27;;;5031.5;10715.78125
1;845900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;14005.0
1;846000;STARFRUIT;5029;21;;;;;5036;21;;;;;5032.5;10727.3671875
1;846000;AMETHYSTS;9998;3;9995;21;;;10005;21;;;;;10001.5;14005.0
1;846100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;14005.0
1;846100;STARFRUIT;5030;24;;;;;5037;24;;;;;5033.5;10730.2578125
1;846200;STARFRUIT;5030;2;5029;30;;;5031;3;5036;2;5037;30;5030.5;10727.640625
1;846200;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;14005.0
1;846300;STARFRUIT;5035;1;5030;6;5029;29;5036;29;;;;;5035.5;10727.15625
1;846300;AMETHYSTS;9995;29;;;;;9998;3;10005;29;;;9996.5;14011.0
1;846400;STARFRUIT;5031;6;5030;26;;;5037;26;;;;;5034.0;10745.546875
1;846400;AMETHYSTS;9998;9;9995;26;;;10005;26;;;;;10001.5;14017.0
1;846500;AMETHYSTS;9995;27;;;;;10002;9;10005;27;;;9998.5;14017.0
1;846500;STARFRUIT;5030;27;;;;;5037;27;;;;;5033.5;10739.1640625
1;846600;STARFRUIT;5030;23;;;;;5035;5;5037;23;;;5032.5;10741.9296875
1;846600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;14017.0
1;846700;STARFRUIT;5031;3;5030;24;;;5037;24;;;;;5034.0;10737.1171875
1;846700;AMETHYSTS;9998;9;9995;24;;;10005;24;;;;;10001.5;14025.0
1;846800;STARFRUIT;5029;23;;;;;5034;2;5036;23;;;5031.5;10720.71875
1;846800;AMETHYSTS;9996;2;9995;21;;;9998;1;10002;8;10004;2;9997.0;14025.0
1;846900;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;14027.0
1;846900;STARFRUIT;5031;3;5030;1;5029;26;5036;1;5037;26;;;5033.5;10732.3828125
1;847000;STARFRUIT;5031;2;5030;30;;;5036;2;5037;28;;;5033.5;10733.484375
1;847000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;14027.0
1;847100;STARFRUIT;5035;1;5030;23;;;5037;23;;;;;5036.0;10736.0703125
1;847100;AMETHYSTS;9995;23;;;;;10002;9;10005;23;;;9998.5;14027.0
1;847200;STARFRUIT;5030;24;;;;;5037;24;;;;;5033.5;10744.7265625
1;847200;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;14027.0
1;847300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;14027.0
1;847300;STARFRUIT;5031;6;5030;27;;;5037;27;;;;;5034.0;10745.671875
1;847400;STARFRUIT;5030;26;;;;;5036;2;5037;24;;;5033.0;10747.7578125
1;847400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;14027.0
1;847500;STARFRUIT;5030;21;;;;;5035;5;5037;22;;;5032.5;10752.3359375
1;847500;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;14027.0
1;847600;STARFRUIT;5031;1;5030;28;;;5037;29;;;;;5034.0;10759.9921875
1;847600;AMETHYSTS;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;14029.0
1;847700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;14029.0
1;847700;STARFRUIT;5031;22;;;;;5038;22;;;;;5034.5;10762.7578125
1;847800;STARFRUIT;5031;26;;;;;5038;26;;;;;5034.5;10765.0
1;847800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;14029.0
1;847900;STARFRUIT;5032;25;;;;;5039;25;;;;;5035.5;10787.0859375
1;847900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;14029.0
1;848000;STARFRUIT;5031;22;;;;;5039;22;;;;;5035.0;10786.0390625
1;848000;AMETHYSTS;10002;1;9998;7;9995;22;10005;22;;;;;10003.5;14050.0
1;848100;AMETHYSTS;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;14052.0
1;848100;STARFRUIT;5036;1;5032;5;5031;29;5038;29;;;;;5037.0;10783.5234375
1;848200;STARFRUIT;5031;20;;;;;5038;20;;;;;5034.5;10778.3046875
1;848200;AMETHYSTS;9998;10;9995;20;;;10005;20;;;;;10001.5;14052.0
1;848300;STARFRUIT;5032;1;5031;20;;;5038;21;;;;;5035.0;10789.203125
1;848300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;14052.0
1;848400;STARFRUIT;5032;4;5031;24;;;5038;24;;;;;5035.0;10779.8671875
1;848400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;14052.0
1;848500;AMETHYSTS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;14052.0
1;848500;STARFRUIT;5031;25;;;;;5038;25;;;;;5034.5;10780.21875
1;848600;STARFRUIT;5031;1;5030;25;;;5037;26;;;;;5034.0;10770.203125
1;848600;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;14052.0
1;848700;STARFRUIT;5031;25;;;;;5038;25;;;;;5034.5;10776.2421875
1;848700;AMETHYSTS;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;14052.0
1;848800;STARFRUIT;5031;24;;;;;5038;24;;;;;5034.5;10784.765625
1;848800;AMETHYSTS;9995;24;;;;;10002;8;10005;24;;;9998.5;14052.0
1;848900;AMETHYSTS;10002;15;9996;2;9995;27;10004;2;10005;27;;;10003.0;14052.0
1;848900;STARFRUIT;5032;2;5031;27;;;5033;3;5038;2;5039;27;5032.5;10790.078125
1;849000;STARFRUIT;5035;2;5032;31;;;5037;5;5039;31;;;5036.0;10798.640625
1;849000;AMETHYSTS;10002;1;10000;3;9998;7;10004;2;10005;29;;;10003.0;14082.0
1;849100;STARFRUIT;5032;28;;;;;5039;28;;;;;5035.5;10802.2734375
1;849100;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;14084.0
1;849200;STARFRUIT;5033;20;;;;;5040;20;;;;;5036.5;10816.671875
1;849200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;14096.0
1;849300;AMETHYSTS;9995;29;;;;;10002;3;10005;29;;;9998.5;14096.0
1;849300;STARFRUIT;5033;29;;;;;5038;7;5040;29;;;5035.5;10814.515625
1;849400;STARFRUIT;5033;29;;;;;5038;2;5039;2;5040;27;5035.5;10813.8046875
1;849400;AMETHYSTS;9998;7;9996;2;9995;27;10004;2;10005;27;;;10001.0;14096.0
1;849500;STARFRUIT;5033;30;;;;;5040;30;;;;;5036.5;10817.921875
1;849500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;14096.0
1;849600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;14096.0
1;849600;STARFRUIT;5032;27;;;;;5037;5;5039;27;;;5034.5;10807.234375
1;849700;STARFRUIT;5033;1;5032;28;;;5039;29;;;;;5036.0;10809.0625
1;849700;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;14096.0
1;849800;STARFRUIT;5033;24;;;;;5040;25;;;;;5036.5;10813.484375
1;849800;AMETHYSTS;9998;2;9995;25;;;10005;25;;;;;10001.5;14096.0
1;849900;STARFRUIT;5032;22;;;;;5035;5;5039;22;;;5033.5;10803.3203125
1;849900;AMETHYSTS;9995;22;;;;;10000;5;10005;22;;;9997.5;14096.0
1;850000;AMETHYSTS;9995;24;;;;;10002;8;10005;24;;;9998.5;14096.0
1;850000;STARFRUIT;5032;24;;;;;5039;24;;;;;5035.5;10806.1796875
1;850100;STARFRUIT;5034;3;5033;31;;;5040;31;;;;;5037.0;10817.171875
1;850100;AMETHYSTS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;14096.0
1;850200;STARFRUIT;5033;29;;;;;5040;29;;;;;5036.5;10826.46875
1;850200;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;14098.0
1;850300;STARFRUIT;5034;5;5033;22;;;5040;22;;;;;5037.0;10824.2578125
1;850300;AMETHYSTS;9995;22;;;;;10002;3;10005;22;;;9998.5;14098.0
1;850400;AMETHYSTS;10002;11;9996;1;9995;28;10004;1;10005;28;;;10003.0;14098.0
1;850400;STARFRUIT;5033;29;;;;;5040;29;;;;;5036.5;10817.234375
1;850500;STARFRUIT;5033;30;;;;;5040;30;;;;;5036.5;10820.7109375
1;850500;AMETHYSTS;10002;1;9995;30;;;10005;30;;;;;10003.5;14120.0
1;850600;STARFRUIT;5033;25;;;;;5038;2;5040;25;;;5035.5;10825.5625
1;850600;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;14122.0
1;850700;STARFRUIT;5039;1;5033;24;;;5040;24;;;;;5039.5;10823.78125
1;850700;AMETHYSTS;9998;6;9996;1;9995;23;10004;1;10005;23;;;10001.0;14122.0
1;850800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;14122.0
1;850800;STARFRUIT;5034;24;;;;;5041;24;;;;;5037.5;10840.1796875
1;850900;STARFRUIT;5035;21;;;;;5040;7;5042;21;;;5037.5;10859.765625
1;850900;AMETHYSTS;9998;6;9995;21;;;10005;21;;;;;10001.5;14122.0
1;851000;STARFRUIT;5035;25;;;;;5041;1;5042;24;;;5038.0;10856.328125
1;851000;AMETHYSTS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;14122.0
1;851100;STARFRUIT;5035;23;;;;;5042;23;;;;;5038.5;10859.0
1;851100;AMETHYSTS;9996;2;9995;21;;;9998;7;10004;2;10005;21;9997.0;14124.0
1;851200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;14141.0
1;851200;STARFRUIT;5039;5;5036;2;5035;25;5042;25;;;;;5040.5;10864.2890625
1;851300;STARFRUIT;5035;27;;;;;5042;27;;;;;5038.5;10863.8125
1;851300;AMETHYSTS;9998;9;9996;2;9995;25;10004;2;10005;25;;;10001.0;14141.0
1;851400;STARFRUIT;5035;22;;;;;5042;22;;;;;5038.5;10865.9921875
1;851400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;14141.0
1;851500;STARFRUIT;5035;31;;;;;5041;1;5042;30;;;5038.0;10861.1640625
1;851500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;14141.0
1;851600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;14141.0
1;851600;STARFRUIT;5035;30;;;;;5042;30;;;;;5038.5;10864.3515625
1;851700;STARFRUIT;5035;29;;;;;5042;29;;;;;5038.5;10865.421875
1;851700;AMETHYSTS;9998;6;9996;2;9995;27;10004;2;10005;27;;;10001.0;14141.0
1;851800;AMETHYSTS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;14141.0
1;851800;STARFRUIT;5035;2;5034;21;;;5041;23;;;;;5038.0;10857.7109375
1;851900;AMETHYSTS;9995;24;;;;;10002;2;10005;24;;;9998.5;14141.0
1;851900;STARFRUIT;5034;24;;;;;5041;24;;;;;5037.5;10855.484375
1;852000;AMETHYSTS;9996;2;9995;21;;;9998;7;10004;2;10005;21;9997.0;14141.0
1;852000;STARFRUIT;5034;23;;;;;5041;23;;;;;5037.5;10854.0078125
1;852100;STARFRUIT;5034;21;;;;;5041;21;;;;;5037.5;10852.3203125
1;852100;AMETHYSTS;9996;1;9995;20;;;10002;1;10004;1;10005;20;9999.0;14155.0
1;852200;AMETHYSTS;9995;29;;;;;9998;3;10002;3;10005;29;9996.5;14155.0
1;852200;STARFRUIT;5033;29;;;;;5041;29;;;;;5037.0;10845.140625
1;852300;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;14169.0
1;852300;STARFRUIT;5033;27;;;;;5040;27;;;;;5036.5;10847.734375
1;852400;AMETHYSTS;10002;12;9996;2;9995;22;10004;2;10005;22;;;10003.0;14169.0
1;852400;STARFRUIT;5033;24;;;;;5040;24;;;;;5036.5;10847.03125
1;852500;STARFRUIT;5034;27;;;;;5039;2;5040;1;5041;26;5036.5;10854.1484375
1;852500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;14193.0
1;852600;AMETHYSTS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;14193.0
1;852600;STARFRUIT;5039;1;5034;2;5033;27;5040;29;;;;;5039.5;10847.765625
1;852700;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;14193.0
1;852700;STARFRUIT;5038;1;5033;28;;;5040;28;;;;;5039.0;10842.078125
1;852800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;14193.0
1;852800;STARFRUIT;5033;28;;;;;5038;6;5040;28;;;5035.5;10846.3671875
1;852900;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;10846.6171875
1;852900;AMETHYSTS;9998;10;9996;1;9995;25;10004;1;10005;25;;;10001.0;14193.0
1;853000;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;14193.0
1;853000;STARFRUIT;5034;6;5033;25;;;5040;25;;;;;5037.0;10842.5078125
1;853100;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;14193.0
1;853100;STARFRUIT;5033;2;5032;27;;;5039;29;;;;;5036.0;10837.2265625
1;853200;AMETHYSTS;10000;3;9996;1;9995;24;10002;6;10004;1;10005;24;10001.0;14193.0
1;853200;STARFRUIT;5035;3;5032;25;;;5037;8;5039;25;;;5036.0;10836.3984375
1;853300;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;10817.390625
1;853300;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;14193.0
1;853400;AMETHYSTS;10002;2;9998;3;9996;1;10004;1;10005;26;;;10003.0;14193.0
1;853400;STARFRUIT;5031;27;;;;;5038;27;;;;;5034.5;10809.40625
1;853500;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;14197.0
1;853500;STARFRUIT;5031;27;;;;;5038;27;;;;;5034.5;10802.8984375
1;853600;AMETHYSTS;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;14200.0
1;853600;STARFRUIT;5031;22;;;;;5036;1;5038;22;;;5033.5;10804.53125
1;853700;STARFRUIT;5031;19;;;;;5032;4;5038;20;;;5031.5;10800.75
1;853700;AMETHYSTS;9998;7;9995;20;;;10005;20;;;;;10001.5;14200.0
1;853800;AMETHYSTS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;14200.0
